Date,Hang Seng Index,SSE Composite Index,ASX All Ordinaries,India S&P BSE SENSEX,TOPIX,KOSPI Composite Index,Taiwan TAIEX,FTSE Bursa Malaysia KLCI,FTSE Straits Times Index,Philippines PSE PSEi,NEW ZEALAND NZX 50(CAP),Thailand SET,Euro STOXX,FTSE 100,France CAC 40,Germany DAX (TR),FTSE MIB,Belgium BEL-20,Ireland ISEQ Overall,Netherlands AEX,Norway OSE OBX TR,Spain IBEX 35,OMX Stockholm 30,Switzerland SMI (PR),Austria ATX,OMX Copenhagen 20,OMX Helsinki 25,Portugal PSI 20,Russia RTS,Czech Republic PX - 50,Hungary BUX,Poland WIG,Turkey BIST 100,S&P 500,DJ Industrial Average,Colombia IGBC,Canada S&P/TSX Composite,Brazil Bovespa Index,Mexico IPC,Israel TA-125,Saudi Arabia All Share (TASI),FTSE JSE All Share,Abu Dhabi Securities Exchange
20130215,23444.56,2432.4016,5054.6,19468.15,942.41,1981.18,7906.65,1627.93,3283.07,6521.64,2383.978,1521.52,264.17,6328.26,3660.37,7593.51,16489.8,2535.88,3663.57,343.45,434.75,8150.2,1183.4343,7500.57,2400.09,531.8858,2383.011,6126.19,1577.26,1003.69,18822.96,46370.13,78081.4,1519.79,13981.76,14960.9,12686.63,57903.3,44152.96,1087.23,7062.98,40681.34,2934.99
20130218,23381.94,2421.558,5082.9,19501.08,962.69,1981.91,7943.53,1620.93,3288.14,6565.23,2394.057,1523.29,264.13,6318.19,3667.04,7628.73,16406.03,2520.81,3665.85,343.23,434.5,8108.9,1185.9767,7497.23,2394.24,528.853,2363.3723,6098.76,1578.65,1001.15,19076.83,46508.27,77907.51,1519.79,13981.76,14973.92,12686.63,57613.9,44141.92,1086.86,7056.53,40512.76,2970.68
20130219,23143.91,2382.9143,5101,19635.72,963.61,1985.83,7960.88,1615.07,3295.77,6620.72,2410.947,1532.07,268.22,6379.07,3735.82,7752.45,16664.42,2556.67,3689.09,347.63,438.4,8225.3,1193.7698,7579.5,2407.51,534.1684,2389.9092,6161.01,1592.74,1000.9,19236.02,46490.89,78274.87,1530.94,14035.67,14876.13,12810.21,57314.4,44639.76,1091.04,7025.74,40732.52,2963.88
20130220,23307.41,2397.178,5114.4,19642.75,973.7,2024.64,8029.1,1613.33,3308.89,6648.57,2393.665,1546.64,266.9,6395.37,3709.88,7728.9,16527.5,2558.21,3680.06,343.61,439.52,8163,1200.5404,7626.01,2428.68,540.3034,2384.4446,6164.56,1582.63,1003.72,19095.16,46051.76,78891.26,1511.95,13927.54,14814.17,12714.05,56177.6,44299.56,1104.53,7034.74,40428.28,3010.6
20130221,22906.67,2325.951,4998.6,19325.36,962.86,2015.22,7957.46,1614.05,3287.6,6667.41,2368.78,1528.74,261.4,6291.54,3624.8,7583.57,16009.55,2509.44,3623.27,336.38,433.35,8014.5,1188.9456,7505.71,2385.21,536.1286,2345.65,6088.71,1548.76,993.06,18749.84,45879.9,77269.15,1502.42,13880.619,14746.04,12639.97,56154.68,44136.6,1085.8,7034.74,39670.09,3022.48
20130222,22782.44,2314.1638,5036.7,19317.01,963.48,2018.89,7947.72,1622.08,3288.13,6665.06,2393.87,1540.13,265.44,6335.7,3706.28,7661.91,16233.28,2550.92,3694.47,339.87,434.62,8179,1205.0991,7554.38,2421.64,539.4853,2369.8718,6116.86,1551.04,1000.07,18866.7,45948.12,75898.69,1515.6,14000.569,14859.26,12701.63,56697.06,43875.73,1085.8,7034.74,39657.82,3022.48
20130225,22820.08,2325.819,5072.7,19331.69,980.7,2009.52,7947.68,1627.35,3288.76,6721.33,2400.596,1540.13,267.22,6355.37,3721.33,7773.19,16351.99,2559.01,3708.77,340.26,437.93,8244.5,1199.4366,7594.35,2444.14,543.4099,2370.1072,6163.3,1565.07,1013.75,18820.96,46286.28,76670.32,1487.85,13784.17,14828.5,12650.87,56617.56,43497.2,1089.14,7042.42,39787.96,3034.66
20130226,22519.69,2293.3406,5021.8,19015.14,966.77,2000.01,7880.9,1624.18,3254.26,6630.67,2407.147,1530.32,260.63,6270.44,3621.92,7597.11,15552.2,2510.62,3732.79,335.29,435.02,7980.7,1180.8951,7449.98,2401.31,544.7841,2314.5928,6010.07,1530.82,992.74,18474.2,45868.35,77514.33,1496.94,13900.131,14767.44,12660.44,56948.87,43489.2,1086.2,7000.64,39568.28,3004.79
20130227,22577.01,2313.2202,5053.1,19152.41,953.72,2004.04,7897.98,1624.14,3261.12,6616.27,2428.1,1518.05,264.21,6325.88,3691.49,7675.83,15827.02,2544.23,3721.64,337.37,435.52,8136.7,1194.0659,7484.99,2434.34,543.042,2349.4707,6001.53,1530.52,995.93,18509.4,46241.92,78166.25,1515.99,14075.37,14840.64,12732.39,57273.88,43772.89,1084.72,6998.33,39275.37,3056.39
20130228,23020.27,2365.593,5120.4,18861.54,975.66,2026.49,7897.98,1637.63,3269.95,6721.45,2452.697,1541.58,266.35,6360.81,3723,7741.7,15921.25,2569.17,3756.77,340.53,435.58,8230.3,1199.4008,7593.67,2466.6,546.5451,2350.8943,5987.71,1534.41,1014.57,18804.96,46280.36,79333.67,1514.68,14054.489,14838.13,12821.83,57424.29,44120.99,1090.67,6998.33,39709.56,3044.89
20130301,22880.22,2359.506,5100.9,18918.52,984.33,2026.49,7964.63,1637.44,3269.5,6642.27,2451.552,1539.6,264.96,6378.6,3699.91,7708.16,15675.37,2546.83,3762.2,339.73,434.38,8187.1,1199.2094,7601.99,2468.08,549.1081,2348.3354,5938.37,1509.8,1013.1,18846.94,46341.14,79867.54,1518.2,14089.66,14785.82,12773.12,56883.99,43995.72,1090.67,6998.33,40134.97,3044.89
20130304,22537.81,2273.4043,5028.5,18877.96,992.25,2013.15,7867.34,1635.98,3239.95,6637.56,2414.995,1540.72,264.99,6345.63,3709.76,7691.68,15542.17,2541.9,3810.35,339.58,434.91,8246.3,1203.4744,7590.52,2463.31,556.563,2338.769,5912.45,1498.79,1005.88,18620.06,46137.7,80612.21,1525.2,14127.819,14728.52,12707.41,56499.17,43871.31,1087.37,6956.53,39844.24,3026.45
20130305,22560.5,2326.306,5088.1,19143.17,988.62,2016.61,7932.71,1642.08,3248.26,6711.72,2423.072,1549.31,270.61,6431.95,3787.19,7870.31,15974.3,2590.68,3884.16,346.5,441.81,8423.3,1217.4119,7718.46,2509.59,562.5514,2378.814,6027.52,1523.34,1017.01,18836.16,46676.09,81051.21,1539.79,14253.7705,14641.61,12736.04,55950.73,44017.12,1096.59,6953.21,40546.24,3019.77
20130306,22777.84,2347.179,5130.9,19252.61,1003.22,2020.74,7950.3,1651.84,3291.81,6835.21,2434.147,1559.35,270.48,6427.64,3773.76,7919.33,15899.7,2589.11,3826.03,347.36,440.33,8358.9,1208.3914,7698.72,2506.43,557.7593,2376.7463,5970.19,1529.32,1029.17,18923.82,46762.65,82173.98,1541.46,14296.24,14537.76,12831.96,57940.14,44159.65,1098.72,6999.53,40437.25,3001.95
20130307,22771.44,2324.2935,5123.1,19413.54,1004.35,2004.4,7960.51,1650.93,3298.54,6725.13,2454.256,1560.98,271.38,6439.16,3793.78,7939.77,15947.17,2602.43,3828.28,347.87,438.83,8389.1,1208.0922,7708.96,2509.27,552.0314,2376.8943,6012.36,1532.09,1028.21,19073.56,46745.26,81834.73,1544.26,14329.49,14466.61,12826.52,58846.81,43968.6,1096.38,6999.53,40719.68,2970.63
20130308,23091.95,2318.611,5137.5,19683.23,1020.5,2006.01,8015.14,1653.96,3289.53,6833.77,2465.893,1566.92,274.54,6483.58,3840.15,7986.47,16204.03,2632.52,3825.4,352.43,441.68,8628.1,1215.1385,7744.84,2548.84,552.7612,2388.1233,6076.09,1532.09,1038.89,19114.73,47074.39,83541.62,1551.18,14397.07,14486.6,12835.61,58432.75,44322.51,1096.38,6999.53,40732.81,2970.63
20130311,23090.82,2310.5925,5160,19646.21,1039.98,2003.35,8038.72,1657.96,3292.97,6813.95,2472.483,1577.65,273.97,6503.63,3836.27,7984.29,16091.98,2633.13,3847.62,351.56,441.93,8554.4,1218.0771,7758.65,2526.52,554.9412,2379.26,6040.94,1539.87,1034.45,18879.34,46933.03,83119.65,1556.22,14447.29,14463.27,12858.49,58544.79,44013.3,1101.51,7023.18,40984.22,2993.03
20130312,22890.6,2286.6047,5128.6,19564.92,1035.9,1993.34,7994.71,1656.54,3303.02,6786.42,2478.711,1576.68,273.73,6510.62,3839.97,7966.12,16023.98,2627.47,3865.69,352.06,443.58,8532.3,1208.5212,7802.93,2509.14,554.4571,2380.4338,6064.23,1542.55,1023.5,18680.93,47010.4,83347.54,1552.48,14450.06,14483.05,12878.58,58208.61,43965.41,1103.49,6986.45,40952.46,3004.38
20130313,22556.65,2263.968,5104.4,19362.55,1031.42,1999.73,7995.51,1646.22,3288.52,6776.56,2441.584,1578.7,273.15,6481.5,3836.04,7970.91,15745.34,2632.04,3858.63,352.02,441.66,8498.3,1210.8889,7780.88,2493.9,555.8161,2372.0347,6066.66,1531.14,1016.82,18471.81,46888.37,82619.05,1554.52,14455.28,14367.36,12744.11,57385.9,43278.11,1103.43,6968.14,40876.1,3008.34
20130314,22619.18,2270.2773,5043.8,19570.44,1038.17,2002.13,7951.76,1640.74,3279.5,6694.71,2464.054,1586.79,276.32,6529.41,3871.58,8058.37,16131.05,2647.69,3912.07,355.85,445.08,8657.9,1221.8497,7842.85,2512.7,554.8114,2381.1565,6221.32,1535.73,1018.88,18354.98,47223.68,81981.58,1563.23,14539.14,14289.63,12799.91,57281.02,43348.52,1104.11,6968.14,40908.58,3030.37
20130315,22533.11,2278.4006,5129.3,19427.56,1051.65,1986.5,7927.49,1627.64,3286.05,6654.6,2467.404,1598.13,274.93,6489.65,3844.03,8042.85,16061.15,2628.63,3848.9,353.58,443.69,8619.1,1217.3522,7864.39,2496.47,554.7477,2371.2014,6185.96,1537.66,994.92,18354.98,47125.93,83115.48,1560.7,14514.109,14376.22,12830.03,56869.28,42605.05,1104.11,6968.14,40757.94,3030.37
20130318,22083.36,2240.0159,5027.4,19293.2,1028.34,1968.18,7811.34,1621.36,3256.47,6536.18,2441.108,1591.65,273.64,6457.92,3825.47,8010.7,15924.13,2618.96,3906.03,353.01,442.75,8507.8,1209.6707,7830.37,2470.82,543.7019,2360.826,6108.07,1494.3,988.04,18152.07,46668.41,83378.82,1552.1,14452.061,14233.97,12781.76,56972.96,42605.05,1105.82,7057.44,40470.65,3020.44
20130319,22041.86,2257.4336,5004.4,19008.1,1045.89,1978.56,7838.47,1625.46,3269.13,6426.25,2443.366,1568.25,270.73,6441.32,3775.75,7947.79,15670.56,2597.4,3936.6,352.05,441.37,8321,1195.9843,7789.6,2443.66,544.6577,2359.005,6046.84,1478.82,980.95,18005.67,46029.35,82286.32,1548.34,14455.819,13958.84,12773.87,56361.24,42060.61,1111.86,7076.04,40346.17,3037.73
20130320,22256.44,2317.3745,4982.6,18884.19,1045.89,1959.41,7798.03,1631.54,3248.4,6419.62,2445.113,1543.67,273.55,6432.7,3829.56,8001.97,16015.98,2617.39,3971.62,354.37,439.5,8416.3,1203.0966,7847.7,2465.83,541.8493,2373.4585,6112.97,1489.34,982.11,18311.05,46068.24,82160.84,1558.71,14511.7295,13946.6,12826.55,56030.03,42497.97,1112.58,7095.48,40318.79,3017.99
20130321,22225.88,2324.2422,4976.8,18792.87,1058.1,1950.82,7811.84,1630.75,3267.65,6472.98,2440.06,1529.52,271.14,6388.55,3774.85,7932.51,15935.99,2613.36,3931.41,352.41,437.74,8351.2,1187.7236,7762.3,2452.36,537.0595,2363.6099,6095.88,1485.73,983.1,18249.83,45580.47,82373.94,1545.8,14421.49,13925.71,12747.87,55576.67,42531.07,1104.14,7095.48,40318.79,2995.42
20130322,22115.3,2328.2778,4980.8,18735.6,1038.57,1948.71,7796.22,1626.89,3258.57,6518.71,2440.275,1478.97,270.73,6392.76,3770.29,7911.35,16045.51,2619.55,3925.54,350.74,438.2,8329.5,1196.43,7744.33,2421.68,534.2362,2345.4246,6095.94,1470.91,980.61,17999.08,45066.18,82452.04,1556.89,14512.029,13983.96,12757.35,55243.4,42686.68,1104.14,7095.48,40063.38,2995.42
20130325,22251.15,2326.7148,5001.5,18681.42,1047.29,1977.67,7856.12,1643.89,3267.48,6597.59,2436.043,1523.95,267.98,6378.38,3727.98,7870.9,15644.36,2595.18,3932.11,348.72,434.71,8140.6,1195.5804,7758.22,2379.69,536.2127,2342.7063,6023.27,1458.8,967.03,17892.65,44585.1,82765.64,1551.69,14447.75,13983.96,12680.71,54873.12,42900.83,1111.85,7162.89,40008.7,2999.39
20130326,22311.08,2297.6694,4964.7,18704.53,1044.42,1983.7,7856.36,1652.83,3288.53,6665.12,2430.903,1544.03,267.69,6399.37,3748.64,7879.67,15495.92,2593.7,3923.52,349.27,435.55,7990.5,1194.9875,7800.05,2376.34,538.77,2338.6677,5932.26,1445.46,960.3,18030.59,44724.88,83970.92,1563.77,14559.65,14093.46,12706.38,55671.39,43664.73,1111.85,7176.88,40253.25,3014.63
20130327,22464.82,2301.2595,5007,18704.53,1046.47,1993.44,7894.12,1667.57,3313.03,6847.47,2467.837,1560.87,264.94,6387.56,3711.64,7789.09,15353.85,2578.24,3913.12,346.16,434.21,7900.4,1194.493,7780.17,2357.95,534.4712,2313.3638,5823.06,1446.04,953.63,17908.99,45247.9,84195.16,1562.85,14526.159,14135.35,12699.65,56034.29,44077.09,1107.23,7176.88,39882.44,3005.29
20130328,22299.63,2236.302,4979.9,18835.77,1036.78,1993.52,7866.88,1674.04,3308.1,6847.47,2473.819,1544.57,266.08,6411.74,3731.42,7795.31,15338.72,2592.19,3958.27,348.1,434.21,7920,1201.1891,7813.67,2352.01,534.4712,2324.3647,5822.09,1454.72,962.86,17857.42,45147.57,85253.95,1569.19,14578.539,14135.35,12749.9,56352.09,44077.09,1100.04,7176.88,39860.84,3017.72
20130329,22299.63,2236.621,4979.9,18835.77,1034.71,2004.89,7918.61,1671.63,3308.1,6847.47,2473.819,1561.06,266.08,6411.74,3731.42,7795.31,15338.72,2592.19,3958.27,348.1,434.21,7920,1201.1891,7813.67,2352.01,534.4712,2324.3647,5822.09,1460.04,962.86,17857.42,45147.57,85898.99,1569.19,14578.539,14135.35,12749.9,56352.09,44077.09,1100.04,7176.88,39860.84,3017.72
20130401,22299.63,2234.3953,4979.9,18864.75,1000.57,1995.99,7899.24,1667.613399,3307.58,6839.59,2473.819,1549.55,266.08,6411.74,3731.42,7795.31,15338.72,2592.19,3958.27,348.1,434.21,7920,1201.1891,7813.67,2352.01,534.4712,2324.3647,5822.09,1445.57,962.86,17857.42,45147.57,86112.33,1562.17,14572.85,14043.33,12695.14,55902.18,43932.52,1100.04,7157.85,39860.84,3008.09
20130402,22367.82,2227.74,4995.5,19040.95,991.34,1986.15,7913.18,1684.995845,3317.59,6748.43,2467.476,1550.54,270.7,6490.66,3805.37,7943.87,15555.03,2626.72,4003.04,352.5,437.85,8050.4,1210.0814,7899.3,2382.55,540.625,2355.4487,5791.98,1440.1,978.07,18097.79,45304.74,86026.67,1570.25,14662.01,14023.64,12682.1,54889.1,44113.5,1104.22,7172.57,40041.32,3006.89
20130403,22337.49,2225.295,4966.4,18801.64,1010.43,1983.22,7942.35,1685.3989,3321.77,6815.3,2468.229,1520.52,267.45,6420.28,3754.96,7874.75,15200.3,2587.27,3958.1,349.6,438.98,7904.3,1203.3785,7875.1,2373.75,543.4963,2353.6597,5587.13,1425.99,967.37,17930.84,44604.61,84860.07,1553.69,14550.35,13718.9,12422.12,55562.74,43717.57,1103.59,7178.1,39414.34,3022.23
20130404,22337.49,2225.295,4919.3,18509.7,1037.76,1959.45,7942.35,1688.458921,3307.8,6783.72,2477.915,1528.46,265.43,6344.12,3726.16,7817.39,15154.02,2579.02,3911.73,346.53,433.98,7847.9,1183.0139,7762.65,2355.03,535.6021,2325.275,5679.97,1419.45,955.27,18073.06,44623.89,83243.81,1559.98,14606.109,13805.18,12363.05,54648.15,43566.69,1094.17,7178.1,39064.88,3058.81
20130405,21726.9,2225.295,4899.2,18450.23,1066.24,1927.23,7942.35,1688.645295,3299.78,6727.14,2479.484,1489.53,261.4,6249.78,3663.48,7658.75,15250.42,2543.9,3808.57,340.71,426.36,7798.4,1168.7946,7641.11,2326.91,527.0764,2285.9397,5636.66,1411.09,946.81,18056.23,44597.66,82071.25,1553.28,14565.251,13742.97,12331.85,55050.6,43244.25,1094.17,7178.1,38500.21,3058.81
20130408,21718.05,2211.5923,4912.7,18437.78,1101.74,1918.69,7752.79,1687.985707,3284.61,6732.22,2459.477,1489.53,261.67,6276.94,3666.78,7662.64,15243.39,2544.69,3796.67,340.91,429.69,7787.1,1164.8466,7691.84,2336.44,532.908,2267.3384,5558.37,1419.63,942.15,18048.51,44590.97,83346.51,1563.07,14613.4795,13651.26,12344.56,55092.31,43430.99,1093.6,7160.52,38582.95,3070.08
20130409,21870.34,2225.7744,4980.2,18226.48,1102.04,1920.74,7728.54,1690.268361,3296.57,6732.22,2458.361,1470.72,262.21,6313.21,3670.72,7637.51,15436.07,2558.8,3820.96,341.35,431.2,7872.5,1175.6243,7653.95,2380.24,532.3225,2276.6216,5712.88,1439.46,946.78,18285.94,44725.03,82770.42,1568.61,14673.461,13702.56,12484.05,55912.04,43973.18,1094.76,7190.31,38540.81,3088.39
20130410,22034.56,2226.126,4973.7,18414.45,1121.04,1935.58,7752.8,1696.199389,3293.25,6815.84,2471.061,1490.25,268.39,6387.37,3743.71,7810.63,15928.64,2624.19,3893.41,348.53,435.4,8136.4,1193.6613,7771.37,2440.44,537.4371,2314.8127,5961.57,1453.81,968.19,18267.75,45091.63,82404.32,1587.73,14802.24,13731.01,12534.91,56186.56,44380.83,1098.47,7237.82,39070.57,3117.22
20130411,22101.27,2219.5527,5010.3,18542.2,1147.29,1949.8,7857.98,1707.041785,3308.8,6831.74,2465.178,1516.81,270.03,6416.14,3775.66,7871.63,16020.91,2637.43,3915.34,351.28,436.4,8159.5,1195.526,7815.28,2469.63,541.4517,2329.456,5939.17,1433.08,978.42,18411.96,45688.48,84102.61,1593.37,14865.141,13839.23,12481.37,55400.91,44408.43,1096.43,7237.82,39109.98,3127.36
20130412,22089.05,2206.7795,5016,18242.56,1148.57,1924.23,7821.63,1698.531069,3294.19,6891.43,2479.841,1527.32,266.45,6384.39,3729.3,7744.77,15780.08,2615.6,3879.82,348.65,433.37,8040.4,1185.3289,7760.6,2437.41,535.477,2302.1204,5923.09,1405.47,977.92,18219.96,45525.92,84581.07,1588.85,14865.06,13661.23,12337.59,54962.65,44004.27,1096.43,7237.82,38630.54,3127.36
20130415,21772.67,2181.9414,4966.8,18357.8,1133.99,1920.45,7763.53,1697.772991,3284.37,6837.77,2490.431,1527.32,264.82,6343.6,3710.48,7712.63,15628.95,2593.69,3859.57,346.3,426.98,8014.1,1177.6138,7754.73,2380.5,534.4243,2265.7087,5878.99,1366.53,959.71,17909.12,44724.14,85107.29,1552.36,14599.2,13231.67,12004.88,52949.93,42984.38,1096.08,7134.64,38003.7,3105.48
20130416,21672.03,2194.8455,4944.1,18744.93,1119.2,1922.21,7801.05,1700.531288,3291.58,6786.33,2475.407,1527.32,263.24,6304.58,3685.79,7682.58,15533.04,2574.81,3844.98,345.79,426.67,7948.7,1167.4753,7717.6,2371.66,530.7076,2233.273,5803.91,1356.65,958.97,18059.6,44724.14,84705.64,1574.57,14756.779,13387.2,12119.92,53990.83,43223.69,1096.08,7096.99,38429.66,3094.26
20130417,21569.67,2193.7957,4993.6,18731.16,1136.01,1923.84,7809.07,1710.967357,3291.46,6850.26,2503.601,1521.53,258.28,6244.21,3599.23,7503.03,15383.76,2528.4,3808.1,340.84,420.97,7803,1147.4789,7533.81,2343.11,524.5171,2211.6487,5700.96,1327.92,950.38,18062.89,43916.24,84397.87,1552.01,14618.59,13296.38,11947.29,52881.96,42610.91,1085.95,7060.04,37801.67,3090.51
20130418,21512.52,2197.602,4911.3,19016.46,1122.97,1900.06,7791.35,1706.256022,3296.37,6857.48,2483.383,1529.76,258.02,6243.67,3599.36,7473.73,15480.56,2528.03,3795.89,340.72,424.74,7812.5,1146.6517,7578.97,2325.82,523.2088,2191.8584,5673.76,1327.55,931.44,17969.97,43364.7,83038.3,1541.61,14537.141,13282.47,11996.34,53165.91,42460.21,1074.03,7060.04,37852.62,3088.97
20130419,22013.57,2244.6428,4923,19016.46,1126.67,1906.75,7930.8,1706.281634,3294.05,6957.1,2484.725,1545.46,259.72,6286.59,3651.96,7459.96,15760.78,2553.91,3810.99,341.68,429.6,7915.5,1147.3077,7618.76,2343.7,524.8827,2179.2944,5819.56,1336.46,941.56,18128.36,43447.75,83285.45,1555.25,14547.51,13315.14,12065.55,53928.92,42808.17,1074.03,7060.04,38422.21,3088.97
20130422,22044.37,2242.1692,4955.4,19169.83,1145.6,1926.31,7970.38,1706.681842,3308.92,7120.48,2506.615,1559.1,260.66,6280.62,3652.13,7478.11,16021.71,2587.62,3829.87,340.07,428.47,8027.7,1143.3016,7609.1,2352.58,524.6517,2188.1494,5852.53,1329.14,953.62,17872.89,43360.3,84023.36,1562.5,14567.171,13386.05,12090.68,54297.73,42914.2,1073.35,7124.3,38169.13,3153.03
20130423,21806.61,2184.5376,5002.6,19179.36,1143.78,1918.63,7942.77,1700.393219,3284.35,6982.36,2524.975,1549.35,268.16,6406.12,3783.05,7658.21,16490.77,2641.01,3930.6,349.15,435.28,8289.3,1172.792,7802.48,2392.09,530.5623,2258.4385,6027.66,1333.89,958.68,17815.69,43159.57,84023.36,1578.78,14719.46,13398.27,12090.94,54884.75,43113.61,1079.66,7124.4,38742.43,3188.21
20130424,22183.05,2218.318,5084.2,19179.36,1164.35,1935.31,8023.71,1707.346487,3322.71,6972.69,2537.544,1553.85,271.07,6431.76,3842.94,7759.03,16563.43,2657.6,3909.63,352.94,438.79,8389.3,1176.9077,7859.63,2413.03,536.1362,2278.524,6132.36,1375.4,966.15,17880.56,43356.73,84780.38,1578.79,14676.3,13455.32,12270.43,54984.23,42294.93,1086.41,7127.68,38783.07,3254.07
20130425,22401.24,2199.307,5084.2,19406.85,1172.78,1951.6,8021.75,1706.342129,3337.71,6995.46,2537.544,1574.25,271.99,6442.59,3840.47,7832.86,16649.75,2650.97,3901.93,354.04,444.54,8365.1,1194.8557,7901.24,2438.02,537.9428,2322.0967,6240.59,1387.98,964.33,17907.59,43482.18,84943.49,1585.16,14700.8,13526.17,12329.51,54963.32,42547.47,1078.85,7127.68,39128.87,3287.87
20130426,22547.71,2177.9119,5082.7,19286.72,1161.19,1944.56,8022.06,1711.28689,3348.87,7025.44,2542.982,1582.93,269.94,6426.42,3810.05,7814.76,16565.25,2610.12,3861.35,351.5,444.82,8297,1194.6648,7856.32,2404.8,537.9428,2315.5554,6151.98,1382.22,958.48,17860.85,43665.21,85112.29,1582.24,14712.551,13428.86,12220.2,54252.04,41897,1078.85,7127.68,39082.42,3287.87
20130429,22580.77,2177.9119,5108.3,19387.5,1161.19,1940.7,8029.74,1707.967237,3361.92,7028.35,2561.013,1584.93,272.83,6458.02,3868.68,7873.5,16929.68,2645.65,3882.84,354.15,442.14,8450.9,1198.1084,7901.73,2420.08,538.9256,2326.8848,6262.02,1387.54,964.43,17924.08,43882.16,85154.15,1593.61,14818.749,13457.44,12312.67,54887.25,41910.53,1073.9,7166.93,39025.64,3279.94
20130430,22737.01,2177.9119,5168.6,19504.18,1165.13,1963.95,8093.66,1717.649534,3368.18,7070.99,2579.69,1597.86,272.21,6430.12,3856.75,7913.71,16767.66,2643.42,3858.22,351.39,444.24,8419,1198.9943,7906.21,2414.25,539.2848,2315.8508,6248.52,1407.21,968.02,18286.07,44162.18,86046.04,1597.57,14839.801,13390.27,12456.5,55910.37,42263.48,1082.95,7179.8,38735,3273.63
20130501,22737.01,2177.9119,5143.9,19504.18,1158.37,1963.95,8093.66,1717.649534,3368.18,7070.99,2573.342,1597.86,272.22,6451.29,3856.75,7913.71,16767.66,2643.42,3865.74,351.39,444.24,8419,1198.9943,7906.21,2414.25,536.6929,2315.8508,6248.52,1407.21,968.02,18286.07,44162.18,86046.04,1582.7,14700.95,13390.27,12321.29,55910.37,42263.48,1081.21,7175.36,38735,3273.5
20130502,22668.3,2174.1226,5104.1,19735.77,1153.28,1957.21,8128.51,1713.461718,3402.39,7093.42,2557.379,1589.19,272.75,6460.71,3858.76,7961.71,16748.28,2660.9,3890.26,354.8,439.73,8406.4,1194.4238,7902.21,2362.78,538.0138,2299.8584,6235.09,1387.47,961.38,18241.61,43991.51,88669.73,1597.59,14831.58,13414.91,12379.64,55321.93,42090.01,1080.85,7175.36,39082.85,3280.18
20130503,22689.96,2205.4973,5105.4,19575.64,1153.28,1965.71,8135.03,1694.766536,3369.9,7215.35,2540.528,1578.95,276.81,6521.46,3912.95,8122.29,16922.29,2696.36,3940.82,357.61,446.38,8544.8,1203.3367,7937.61,2399.22,538.9634,2336.7058,6253.54,1429.86,964.36,18318.68,43991.51,89093.7,1614.42,14973.96,13490.74,12438.03,55488.08,42602.07,1080.85,7175.36,39592.28,3280.18
20130506,22915.09,2231.1655,5133.8,19673.64,1153.28,1961.48,8169.05,1752.016484,3382.29,7170.65,2569.548,1578.95,276.33,6521.46,3907.04,8112.08,16862.99,2696.57,3940.82,357.44,447.79,8503.8,1205.1735,7927.34,2416.35,541.9445,2342.5283,6299.71,1432.15,967.28,18378.3,44541.73,89768.71,1617.5,14968.89,13412.34,12453.92,55429.88,42197.99,1087.06,7189.13,39828.96,3318.49
20130507,23047.09,2235.5747,5122.7,19888.95,1188.57,1954.35,8163.06,1776.733374,3383.16,7146.12,2583.803,1601.15,277.89,6557.3,3921.32,8181.78,17121.87,2716.51,3980.08,356.48,448.63,8544,1208.1022,7977.54,2421.71,542.215,2363.7173,6356.56,1451.84,970.35,18499.1,44742.22,89459.45,1625.96,15056.199,13377.22,12464.11,56274.66,42406.67,1088.41,7182.48,39821.48,3339.86
20130508,23244.35,2246.3,5177.9,19990.18,1194.34,1956.45,8267.09,1774.003144,3413.02,7181.3,2594.174,1614.15,279.51,6583.48,3956.28,8249.71,17255.57,2736.65,3961.58,357.93,450.43,8597,1221.8267,8093.02,2410.78,546.0331,2389.3057,6266.33,1452.17,970.35,18458.42,45117.94,90852.21,1632.69,15105.12,13270.41,12585.05,55804.8,42102.14,1087.4,7206.27,40456.62,3343.82
20130509,23211.48,2232.9707,5180.6,19939.04,1181.83,1979.45,8285.89,1766.074739,3432.78,7194.43,2593.646,1621.12,278.79,6592.74,3928.58,8262.55,17090.62,2730.96,3947.55,359.15,450.43,8572.7,1221.8267,8093.02,2410.78,546.0331,2389.3057,6264.25,1452.17,968.54,18523.59,44943.16,89931.15,1626.67,15082.62,13323.4,12543.9,55447.56,41682.64,1076.17,7206.27,40337.81,3369.21
20130510,23321.22,2246.831,5191.1,20082.62,1210.6,1944.75,8280.26,1772.379028,3443.77,7262.38,2601.161,1622.48,280.03,6624.98,3953.83,8278.59,17284.03,2729.77,3964.79,361.17,450.63,8544.5,1227.3055,8177.85,2444.58,546.0331,2420.8418,6275.6,1429.78,966.09,18503.07,44895.35,89568.89,1633.7,15118.489,13190.88,12589.09,55107.8,41741.54,1076.17,7206.27,40232.05,3369.21
20130513,22989.81,2241.92,5194.8,19691.67,1232.2,1948.7,8248.32,1787.904883,3428.96,7262.38,2610.729,1617.73,279.44,6631.76,3945.2,8279.29,17171.52,2719.55,3968.76,361.12,451.83,8457.8,1223.8868,8147.68,2447.2,550.6613,2426.5415,6219.09,1422.29,967.56,18680.1,45207.84,89765.18,1633.77,15091.68,13190.88,12529.55,54447.77,41766.91,1077.02,7158.75,40407.27,3418.93
